Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
China,CHN,"Population, total",SP.POP.TOTL,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1345035000,1354190000,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1411100000,1412360000,1412175000,1410710000,1408975000
Colombia,COL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3714.1849928328,3713.17727535576,3787.5942918216,3912.6590835796,4059.32146113882,4189.72770913999,4198.69126252708,4265.6935185646,4213.82800470051,3967.11339937681,4016.80951748167,4020.50789754842,4058.28493578738,4154.17528523618,4311.91591255233,4457.27537460443,4694.03442939175,4947.25260813108,5048.57187245249,5046.97121757727,5214.24547620131,5517.1011086899,5675.75617978305,5910.80592301166,6121.83982019825,6248.51490534512,6316.07067782542,6309.67745292518,6353.5464285392,6439.96359812647,5891.95523215403,6457.16921807086,6856.72590505374,6828.59753791113,6863.59563194342
Colombia,COL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.64000267693635,1.66249566594997,1.72780549238933,1.79020798558761,1.74539483554296,1.78708292233006,1.73271101777993,1.84164288664664,1.81889553033016,1.5665300900955,1.62232046746357,1.58737525769177,1.50246201581761,1.46690208610805,1.44656025415104,1.46901976755809,1.38318811487663,1.41654840316635,1.39852072752987,1.47547382640238,1.52200045741908,1.61663552853102,1.61000537888315,1.8121783209001,1.82364474726519,1.83556759919216,1.8654751539246,1.68289187289759,1.74191600051117,1.72438739011403,1.66507219030647,1.80057803586778,1.70753982802254,1.77360964835025,1.79780371737796
Colombia,COL,"Population, total",SP.POP.TOTL,32440069,33098372,33760571,34441473,35127410,35804662,36462745,37121149,37792165,38454863,39089934,39709262,40324680,40937429,41543171,42128977,42691084,43235374,43758808,44271541,44777319,45259614,45715810,46151584,46565429,46969940,47437512,48131078,49024465,49907985,50629997,51188173,51737944,52321152,52886363
Comoros,COM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1253.76196294342,1148.13931888356,1207.29209443855,1215.6495051112,1146.70713941919,1190.50038004288,1164.20336109423,1194.79487327423,1174.68989605102,1185.07043579337,1150.82840106354,1188.50107049357,1217.11501559943,1216.98036712949,1231.14746798849,1274.6143662974,1227.24636392125,1212.69629084896,1235.97247187374,1250.90035344227,1272.60650664705,1299.11099021922,1313.5812493744,1343.5451171047,1342.32802421364,1329.37048235986,1345.62555739306,1369.41038262485,1391.84620461012,1389.36430643805,1359.70624686714,1359.76242021159,1368.3741885336,1382.51308503106,1401.88898411553
Comoros,COM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0883948573536424,0.10470721491979,0.0870756138830779,0.0833892780388531,0.081718663796143,0.0825543329813733,0.0839499345831655,0.0821226640828553,0.10240090438001,0.104775559722069,0.168071929562752,0.177442344943533,0.179631183544066,0.228853032127175,0.241431090538381,0.228961137347999,0.26738188979633,0.17360238731649,0.16939268115562,0.206714884562121,0.238074876763037,0.210760774545846,0.213312207502604,0.250792884721456,0.217145957220138,0.235591359081414,0.270175168960594,0.344536382486926,0.268666001373787,0.287320520024715,0.334969326682981,0.485471305614698,0.515231578493098,0.515412394592109,0.514984514693732
Comoros,COM,"Population, total",SP.POP.TOTL,444596,455556,465113,473682,482142,490586,499107,507777,516597,525886,536080,547220,558923,569798,580704,592677,604753,616927,629307,641947,654836,668056,681630,696192,711503,726682,741741,756669,771590,786578,802163,818174,834188,850387,866628
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,831.662947440969,736.691215470812,637.436883335816,532.214450612231,487.814601480181,471.254216678637,457.55178560632,424.966609734203,406.859287635037,376.62289344811,339.52682222392,322.033920024307,321.547848190451,329.709536540469,341.714925751419,351.708486411683,358.454382275579,377.437143095814,393.331182464822,383.515898271062,400.619567973092,417.130434045991,438.406058243633,464.526715460494,481.830241883776,495.826633014883,480.461377880475,482.854682128541,495.312105711027,482.524295129472,470.852950000929,485.160805929784,513.512704372167,539.45912637913,554.244129980766
"Congo, Dem. Rep.",COD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0918791356344579,0.0499844209025214,0.0415331448159024,0.038643423253881,0.0582730951243061,0.0521293475781357,0.056534638592918,0.0557854761454847,0.0540534826291397,0.0483000715699727,0.0371727398112935,0.0350106917650027,0.0356238387555068,0.0419088893806427,0.0388664526195872,0.0422504365918147,0.0421028090513797,0.0451232624374833,0.0449242144792916,0.0423191311503679,0.0429619235950426,0.0475516268605633,0.0411769262109865,0.0439415039531586,0.0473985501773001,0.0443348733039091,0.0356208635159088,0.0373745177008366,0.0462188660927098,0.0478324083410493,0.0482487769194453,0.0466742294309333,0.0610125487309351,0.0580434409082674,0.0568247825820182
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,36684063,37925817,39228910,40656336,42626876,44433704,45296124,46029902,47297600,48912971,50507442,52132646,53750524,55343867,56997741,58775724,60615908,62477752,64390664,66412044,68563038,70849311,73254618,75789395,78403242,81035531,83956415,87083398,90047644,92947442,95989998,99148932,102396968,105789731,109276265
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2363.76701814587,2352.52754080776,2346.67913794406,2255.94360801961,2069.79640456567,2092.54337905245,2122.62819294837,2064.7536042465,2095.34403570595,1986.8478922289,2057.01922023551,2056.16505922617,2100.16876714574,2058.88683675038,2058.88402946896,2140.03686200251,2226.0233547376,2004.10103961966,2061.55829880574,2211.31572382028,2332.28508055953,2307.49384399715,2467.06102906839,2390.65754938662,2488.68118548992,2439.35189403696,2174.19310251224,2003.27121075187,1909.9560382117,1885.51080877731,1725.51040049963,1701.79060456872,1686.00234391385,1677.08549205924,1679.58061097707
"Congo, Rep.",COG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.00165507275599,0.993373833153208,0.941787244514212,0.902423159741114,0.802089225271815,0.992994626946882,1.16259283956863,1.17193965639632,1.36399620468547,1.37460375867906,1.43173787700172,1.34418648284191,0.853385683474042,1.03507128920732,1.01524195118066,1.17157455930687,1.25545648118301,1.07141690721857,1.07747214852886,1.14836451954455,1.18584852172315,1.05242743383335,0.944931388370302,1.11984540566293,1.0605360257884,1.12810370252086,1.07043781028987,1.03367382350737,1.17123140519682,1.28891524697681,1.28685363330599,1.20634406636725,1.38493056623382,1.27244805620677,1.33536271579755
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2380560,2449229,2519465,2595124,2673144,2749461,2826785,2887862,2952061,3032874,3151345,3272537,3350771,3445753,3565554,3696393,3837409,3980430,4113517,4281219,4462290,4609724,4740450,4857099,4975880,5097581,5222536,5351011,5483118,5616661,5752791,5892183,6035104,6182885,6332961
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6037.05111668102,6018.68283701715,6408.20531541453,6693.49083166149,6826.32273425801,6940.83702069434,6871.60941046409,7085.98834302225,7430.1724106288,7584.42136977783,7726.51985682031,7854.2339580182,7989.55926102157,8207.45746763047,8445.52914945791,8655.33965418585,9160.29437453236,9779.51149389818,10104.9092039691,9883.67567046297,10285.0856660419,10612.4694861141,11001.5192856576,11151.1437869768,11422.6735793176,11714.7105980732,12084.4351325634,12468.5654531709,12679.5253643016,12877.650101079,12242.2098908533,13146.6927918465,13686.1614090822,14318.8389652137,14866.5823676109
Costa Rica,CRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.934232756063511,0.984892772914418,1.29201177252213,1.26657270788381,1.45010810976836,1.40519170756986,1.31115859489866,1.26449633696418,1.36923653616676,1.3384424695263,1.30313360027163,1.379963366939,1.38535541703828,1.46632440832863,1.47144886356872,1.49160807652233,1.59797655356903,1.76101901079574,1.71851436108013,1.62647554075289,1.58829243966477,1.66999542065841,1.63797343615926,1.68258114091864,1.68785381694898,1.61015749564449,1.69149442839303,1.70887391193112,1.70246265595066,1.63874650393745,1.42529676301864,1.59152551349924,1.61315999460817,1.58608566210135,1.63283566378358
Costa Rica,CRI,"Population, total",SP.POP.TOTL,3121706,3202176,3284258,3367434,3451122,3535176,3619013,3701711,3782838,3862101,3937739,4008947,4075705,4138784,4200078,4261240,4321340,4380248,4440056,4499791,4555962,4609833,4663934,4716147,4767119,4818038,4866998,4913177,4957818,4999553,5034320,5059988,5081765,5105525,5129910
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1866.0785698741,1794.12062566918,1719.71261335163,1649.47036183619,1598.69239055813,1647.08777075504,1706.97650014485,1801.13163122133,1808.42289027986,1770.86540389357,1717.95385651231,1636.57318705218,1551.27925902838,1441.58801755037,1451.86547141894,1431.73320203111,1437.77453798586,1420.1738958245,1454.62731800082,1473.9183699329,1540.52927270246,1426.46463864534,1503.43433046682,1632.32712787006,1742.53693001178,1814.71855088017,1889.27777949938,1972.81431788947,2013.32307598499,2093.09994335779,2055.08483996432,2146.47635317946,2227.09845246984,2315.38147441648,2395.67689089222
Cote d'Ivoire,CIV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.243819042479691,0.241629723420376,0.23121426693767,0.235753607449532,0.236897346093192,0.249266857234982,0.299961560160163,0.351401524380934,0.327935492837592,0.423863124483219,0.393649269755518,0.384346412791568,0.396005933281089,0.304012299363856,0.305981117632049,0.318684175934195,0.305580401271205,0.296468595840396,0.321574734065806,0.291450017592556,0.325279209216089,0.307997563310417,0.384376785213736,0.409402344006993,0.426425227791211,0.44620325590139,0.43877495464017,0.461221278034062,0.449429152663727,0.467605284700189,0.459550187168112,0.580322307864011,0.605701555801839,0.575152377678325,0.589054440955677
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,12189778,12683870,13200310,13735951,14287201,14855565,15442312,16047170,16663948,17215935,17699004,18178913,18654771,19125542,19595000,20068458,20546802,21030558,21514439,21997940,22488065,22982000,23467078,23939775,24527395,25246342,25989405,26733372,27464173,28193009,28915449,29639736,30395002,31165654,31934230
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9754.64902543885,7842.55247755837,7095.22695946955,6490.8345795673,6795.71249379572,7304.70928464758,7857.99236434772,8383.47054293443,8577.50694428774,8541.53260365793,8880.26980689876,9515.73569793698,10062.0396800621,10619.3078243865,11059.0980614364,11522.7905248265,12104.0421469867,12717.9875997872,12970.4376964616,12099.5521781656,11965.0049285028,11993.0713179162,11780.4742767284,11838.2152450357,11862.7609491821,12283.7840620053,12848.419539107,13485.3012514274,14060.9874833125,14641.663970693,13545.4881162417,15395.1287782758,16618.1111874724,17225.154484029,17854.2091012685
Croatia,HRV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.0286266412803,3.78315563458649,3.58147985780903,3.61850535478712,3.43386018644788,3.57173005370095,3.77527623397088,4.03768974976405,4.19835243213188,4.4183205369325,4.33677043315335,4.77793267439475,4.96469924275494,5.28621677887642,5.27995632579101,5.30160818255534,5.34348188039458,5.68549100892136,5.41153048758558,5.03419020013328,4.87506829937978,4.77830091047516,4.40975990806428,4.34143567122871,4.20723258150827,4.34144843408463,4.44976669563441,4.65112768894595,4.45402410514506,4.5506268056586,4.39207849561316,4.5132213846884,4.57371420212618,4.83573016043274,4.83151414825927
Croatia,HRV,"Population, total",SP.POP.TOTL,4777368,4689022,4575818,4600463,4652024,4620030,4557097,4534920,4532135,4512597,4468302,4299642,4302174,4303399,4304600,4310145,4311159,4310217,4309705,4305181,4295427,4280622,4260368,4233922,4201598,4151725,4106867,4041407,3988775,3949390,3914206,3878981,3855641,3859686,3866200
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4961.45738860948,4395.45493473446,3861.87437370304,3270.55047645542,3280.38453264476,3348.88763214863,3599.32498555978,3687.42530352589,3680.98418008951,3895.54643322661,4112.26168350671,4229.90309433356,4277.39565642359,4426.96599591833,4670.18802138025,5182.35283601732,5799.41163668615,6215.76603727772,6469.08507847668,6561.25305093006,6716.49048497058,6902.16397571139,7109.24834185635,7307.82004410741,7392.48324633027,7727.91997207998,7774.0698462623,7927.27769431767,8120.43123558256,8124.75282059108,7252.28811179844,7379.04275283674,7552.33152218842,7433.42885399674,7381.39774048869
Cuba,CUB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.63673165754921,2.81099197211326,2.21746164239448,2.017723222081,2.06715566688692,2.19166193303252,2.36580700072341,2.5807756256766,2.52503191746191,2.5868772595945,2.6101013141558,2.49667717503705,2.3766937945776,2.30143800064642,2.25263365447208,2.32679017565643,2.3753319353995,2.44623324395833,2.36176603793102,2.38540684367623,2.49451002437816,2.45522503021925,2.55579516374824,2.56876181773557,2.38402768086374,2.61116898217438,2.42368545978683,2.35681925818751,2.38546526365894,1.98985150737589,1.6536430395816,1.95602152386118,1.78698206661591,1.81740702369189,1.9129886264601
Cuba,CUB,"Population, total",SP.POP.TOTL,10631799,10717640,10785801,10841031,10886021,10925362,10962010,10997934,11034712,11072230,11109109,11144132,11177418,11209383,11238756,11262554,11278550,11287272,11291762,11294719,11297409,11301571,11303175,11298167,11285775,11275065,11265612,11247829,11227118,11202846,11176354,11122168,11059820,11019931,10979783
Curacao,CUW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,21523.645846078,22171.0654932071,22231.8792561824,21840.8912647914,21512.1115522523,21112.3218717015,20913.6629896021,21011.1570121301,21202.4304610307,20952.8997952543,20706.437408421,20518.0985782641,20277.5112566223,19921.4771792975,19529.5285930905,19361.8129630226,18953.0538552203,18651.4796966993,18355.1765793615,17980.5297947929,14849.9696941839,15625.4114231051,16772.8147195764,17326.9646862721,18044.7751865648
Curacao,CUW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Population, total",SP.POP.TOTL,145400,144403,143912,144299,144630,145139,146306,146956,144472,139428,133860,129047,129205,131897,134192,137658,141239,144056,145880,146833,148703,150831,152088,153822,155909,157980,159664,160175,159336,157441,155482,153948,153321,154654,155967
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17144.46875,16829.912109375,17928.541015625,17623.28515625,18281.021484375,19453.845703125,19385.287109375,19617.185546875,20562.296875,21349.75,22383.96484375,23019.25,23604.189453125,23930.783203125,24799.6484375,25631.3671875,26395.50390625,27156.818359375,27449.2265625,26183.685546875,26090.048828125,25538.78125,24285.49609375,22711.71875,22373.578125,23088.44140625,24477.986328125,25666.00390625,26962.40625,28167.16015625,26895.68359375,29517.072265625,31370.55078125,31884.84375,32617.216796875
Cyprus,CYP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.88468841924473,6.46177954900469,6.77504902257198,6.95734073900106,7.09309112348417,6.793826323324,7.0699428597394,7.03255909301579,7.23537747608655,7.38568394195229,7.52680002574744,7.25889846462136,7.31170524942941,7.84731740013405,7.65231487166892,7.63016201306566,7.59803038263763,7.74568058214957,7.78551565223927,7.47035932974632,7.01719074742689,6.67871500305715,6.11139379970946,5.440262861149,5.67256975156453,5.62213100101517,5.83770911607033,5.87048294831676,5.67702050070156,5.60889302704421,5.22358661605671,5.25252617267475,5.425313774533,5.35563459868429,5.40469504859816
Cyprus,CYP,"Population, total",SP.POP.TOTL,788351,798944,810341,826034,844667,862695,880290,897568,914548,931234,947667,964127,981440,999590,1017875,1036151,1054418,1072714,1091026,1109371,1127816,1146493,1165397,1183895,1201801,1219502,1237112,1254275,1270737,1286671,1302247,1317309,1331370,1344976,1358282
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11900.5844581421,10543.6195982395,10479.4918667877,10475.0849147458,10775.9443891717,11453.3800188807,11944.7171474526,11886.3480904927,11850.8396211995,12026.4688076608,12543.9364342367,12958.4667607533,13179.9878092741,13618.9349633164,14259.63342798,15147.7214417611,16107.3042502688,16892.542854974,17190.6470333289,16272.8084766719,16665.9317825137,16926.2846674435,16772.3539223328,16759.7808635642,17118.0425571578,17931.5987670768,18359.0978103904,19257.6930680911,19736.6295261285,20360.0599221814,19233.1469549829,20373.8783043424,20627.348651011,20272.5874017334,20445.432830127
Czechia,CZE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,16.0160567405262,14.5662282421494,13.9913827948363,13.538002227524,13.0025420988859,12.9358310481984,13.3200281021064,13.0058905501104,12.4309173565015,11.6412903326183,12.902573099746,12.9423815445542,12.4942776816049,12.8180719674459,12.8990092380177,12.6378778002542,12.7739538554172,12.8496660008304,12.1449804099396,11.4624026803688,11.551447766509,11.253602294493,10.8487615339863,10.41753532722,10.1886522126064,10.2684424579836,10.3928969863904,10.4187499138699,10.2865042924091,9.72456561033821,8.86715826663618,9.4724309646164,9.15364691432385,7.88005974203708,7.12966532502255
Czechia,CZE,"Population, total",SP.POP.TOTL,10333355,10308578,10319123,10329855,10333587,10327253,10315241,10304131,10294373,10283860,10255063,10216605,10196916,10193998,10197101,10211216,10238905,10298828,10384603,10443936,10474410,10496088,10510785,10514272,10525347,10546059,10566332,10594438,10629928,10671870,10697858,10505772,10672118,10864042,10905028
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39306.7939232431,39776.5961774467,40447.2328284958,40280.8935863909,42270.6520867615,43328.5293418439,44331.6199637443,45546.5896151864,46437.1921069175,47657.1731901716,49266.9882757886,49557.1509962227,49624.5965359582,49708.0909084109,50956.3045398814,52015.1841169021,53823.1590295482,54113.9771471341,53572.5346568185,50635.9118061988,51209.4492757775,51667.5313210425,51470.689845427,51970.3909324806,52368.3625969272,53094.0133607574,54300.2039621991,55601.0145717787,56355.0733084714,57114.6227336347,55934.5555945523,59312.8158043771,59108.7449374068,59026.9843650999,60772.8624276041
Denmark,DNK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,10.1987983129152,12.239940337171,11.0982776324262,11.50880348331,12.2344790230073,11.578116063961,14.0636251741853,12.1573338535487,11.3599193396804,10.7626950961508,9.95378693898587,10.2155097528674,10.0932099016896,11.0731621530472,10.0130575815849,9.34585026622716,10.777426621291,9.86357439194586,9.21101037002735,8.7648139313193,8.75320381499808,7.80618220175594,6.9026384708987,7.18355983652162,6.41399137942491,5.99477468305967,6.2287600754887,5.81887534735593,5.78874820578994,5.17323991963432,4.76521606117498,5.04788249694838,4.8270407249692,4.4073670007762,4.2782054919933
Denmark,DNK,"Population, total",SP.POP.TOTL,5140939,5154298,5171370,5188628,5206180,5233373,5263074,5284991,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,5793636,5814422,5831404,5856733,5903037,5946952,5976992
Djibouti,DJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2140.13769442336,2253.14082249768,2376.12554719873,2502.85181449431,2596.45134698268,2677.1650334451,2781.94350113484,2773.40661780097,2854.15987035097,2959.78673011268,3117.8155381531,3290.42482052598
Djibouti,DJI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.6818569274146,1.94852731455953,1.67792846759636,1.68092536365782,1.68690462893523,1.701380881224,1.72068086891608,1.66354825793334,1.63565700820188,1.64812252664253,0.981643691172968,0.978850349987618,0.984069363754974,1.01644829438526,0.958088616236788,0.898629235897026,0.845443369901048,0.857834168831644,0.903852659358779,0.798988949312527,0.872452703625151,0.661108756660109,0.82337985015728,0.888889791475431,0.881106034903168,0.800048612533605,0.718448267388038,0.641423683758974,0.686269570717672,0.765677513458601,0.674907798492202,0.731060389851309,0.762292717589368,0.763263436905869,0.765537056716653
Djibouti,DJI,"Population, total",SP.POP.TOTL,579538,631092,626010,614245,626710,633074,648348,671817,699352,724218,747318,771313,795574,813519,826124,839167,855764,874528,892734,911527,930251,948558,966747,984824,1002717,1020313,1037653,1054841,1071882,1088709,1105188,1121248,1137096,1152944,1168722
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5536.87901663922,5638.3073302382,5750.32541372085,5865.47647130041,5863.78283734011,6042.20196512625,6235.05917401475,6381.53965204338,6639.15946016126,6687.23987711733,6879.59737273918,6897.65674086518,6676.97271467957,7047.66189595946,7323.8530008275,7381.74728529453,7698.53701483824,8106.18951878325,8682.57378179773,8582.71481435718,8574.27308682238,8553.8384670104,8532.34388117289,8459.6586988024,8576.26367623609,8282.59874702141,8499.52291903149,7985.6341102129,8261.16492553236,8624.51695993537,7302.94454951254,7738.31730070386,8590.92209069816,8946.98822588042,9172.71049624795
Dominica,DMA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.305915808522556,0.308820133918264,0.311575910566174,0.5588120922328,0.736934525094636,0.84786019663447,0.930701628007492,0.897559849348475,0.522249869799201,0.898794830840714,0.791113835734408,0.798090440487348,0.719645442976875,0.817148443769973,0.871097903829626,0.856926702941776,0.908351015899776,1.09808706261711,1.06892845731548,1.0891031598513,1.12258383072656,0.861656988110582,0.785613009635695,0.859212508068565,0.950648686285933,1.02826303081949,1.11628307904491,1.01027797243635,1.04878692756769,1.26988803771361,1.14098826454353,1.13687092646052,1.21509592074941,1.22387610885581,1.27331772524734
Dominica,DMA,"Population, total",SP.POP.TOTL,69627,69296,69325,69433,69477,69469,69410,69299,69124,68870,68511,68288,68367,68531,68649,68734,68806,68847,68854,68864,68859,69053,69118,69715,70373,70410,69606,68496,68174,67880,67573,67202,66826,66510,66205
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2772.77065608381,2741.93908143923,2989.60630229953,3147.67060324766,3167.94494108567,3286.36149249382,3419.50600399521,3659.50819044162,3840.8718026365,4004.19876842647,4123.10573163115,4158.98430282429,4280.80182397408,4162.66686117661,4212.01044121773,4549.24957008857,4904.71715839398,5204.78500652254,5308.92664966814,5294.64953374426,5666.45633430206,5773.57403459156,5860.29893321013,6075.03399972737,6430.27811051339,6800.95309395474,7177.75376475488,7379.39978067137,7818.70593240469,8117.04639185786,7395.8734262396,8344.90510312395,8698.13592094395,8809.96335385949,9168.45418897141
Dominican Republic,DOM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.12131364311778,1.1496669864448,1.3083362224561,1.2667599964817,1.45257614160415,1.51596420691128,1.60211251387109,1.79168831029016,2.020874662259,2.15563007683448,2.21497893219978,2.19583469940138,2.374394715007,2.09259494333353,1.91386125173149,2.03684886147845,2.20308284293328,2.19492921592553,2.16443315822516,2.04647320109352,2.13109236851685,2.12429168575798,2.17318836341436,2.10753894045547,2.10372169025182,2.28789566173054,2.35715917178999,2.23015375777069,2.37696846787898,2.61257459696093,2.44597258432274,2.66716087668998,2.85936787390744,2.89366632939923,2.99473457012728
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,7151166,7299853,7447474,7594572,7741694,7888115,8032894,8174078,8310362,8446208,8584190,8720283,8852235,8980620,9104892,9225034,9341183,9455658,9573130,9695265,9820175,9945621,10070411,10193833,10315528,10434829,10551430,10666843,10782053,10894043,11008300,11123476,11230734,11331265,11427557
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3919.71758067093,4000.56819787678,4000.03146191686,3996.99377481811,4087.34069011974,4100.68735341031,4093.84154476335,4192.85523208483,4252.04348649475,3979.19293611513,3953.39879728357,4049.0001889951,4174.89793579965,4220.21298466638,4430.23717984188,4589.32849203452,4706.98056823816,4715.30359842555,4939.90215021789,4909.33681705683,5022.20374387205,5359.45724615639,5579.85624282158,5893.32172683036,6055.04172761485,5976.1596805651,5849.13587933672,6104.27253521751,6063.0956178776,5971.38938386723,5355.68934196443,5815.09477390949,6107.49495006543,6174.81822806637,5999.39391066593
Ecuador,ECU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.67628872889196,1.64393340546682,1.69563430547199,1.62101092370512,1.66671400433883,1.79497647817862,2.02946418366008,2.07677136148592,2.00228810537822,1.74101971847023,1.73867458688905,1.88347840635006,1.84934747358749,1.86512333773995,1.96681520153907,2.08473639953538,2.19912763838417,2.20911448593679,2.24142348078606,2.38705043871039,2.53722052479008,2.50021091296638,2.48269447452299,2.60378102840693,2.71026279559796,2.66047592480738,2.548787986578,2.44983761168802,2.47598953802116,2.41784020907472,2.08585799722046,2.32777079470983,2.47809443692364,2.60232947756693,2.64474970000791
Ecuador,ECU,"Population, total",SP.POP.TOTL,10473673,10702380,10930128,11154274,11372197,11590514,11810950,12031127,12251184,12470795,12689206,12910740,13138472,13372306,13608701,13846163,14086131,14328773,14575202,14825954,15076695,15326227,15572194,15807128,16035124,16266225,16505139,16759519,17049547,17340021,17546065,17682454,17823897,17980083,18135478
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1972.13789303215,1940.10019358455,1979.02010131221,1989.9792002068,2024.95373805139,2074.8399114013,2133.64804177125,2204.66575942323,2277.28504834543,2361.86425101237,2458.60835003016,2492.03441188721,2498.48121191713,2524.80477192682,2574.42341789124,2635.70305227819,2761.62410769792,2902.06559804963,3052.21297844721,3135.09661303014,3233.84521246786,3222.37650111856,3220.99194203067,3216.3783902629,3235.66246235257,3306.98159414141,3381.22246306207,3452.90961245539,3568.63966286161,3701.2446345188,3770.86947867421,3837.31992324447,4029.78295457978,4111.3118478995,4137.60929232898
"Egypt, Arab Rep.",EGY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.56708047716051,1.56061411454201,1.58506756433649,1.55426593888414,1.45020838185056,1.51907565854719,1.59521130616843,1.66267144456651,1.71747844761215,1.80938162541848,1.75027301728806,1.89148509278964,1.90141842765088,1.89914658738482,2.0184066565906,2.1995658648073,2.28386190572735,2.39637572755543,2.35283522329508,2.40386934022582,2.37407988100642,2.40787061503775,2.50058176167515,2.39951090462348,2.39012321445552,2.40381816615146,2.46076060182603,2.52378641552398,2.42443152195678,2.20383858928624,2.25205800434348,2.35795200966486,2.29974804261299,2.40830000255291,2.50251380967098
